title,revenue,budget,return,release_year
the super,11000863.0,22000000.0,0.5000392272727273,1991
tai-pan,0.0,25000000.0,0.0,1986
two of a kind,23646952.0,0.0,0.0,1983
warriors,0.0,0.0,0.0,2002
the leopard,0.0,0.0,0.0,1963
"goodbye, columbus",0.0,0.0,0.0,1969
the president's analyst,0.0,0.0,0.0,1967
the day of the locust,0.0,0.0,0.0,1975
the creeping flesh,0.0,0.0,0.0,1973
swann in love,0.0,0.0,0.0,1984
to end all wars,0.0,0.0,0.0,2001
moulin rouge,0.0,1500000.0,0.0,1952
the belly of an architect,0.0,0.0,0.0,1987
the nest,0.0,0.0,0.0,2002
love happy,0.0,0.0,0.0,1949
high school confidential!,0.0,0.0,0.0,1958
out of the blue,0.0,0.0,0.0,1980
crimetime,0.0,0.0,0.0,1996
a woman is a woman,100655.0,160000.0,0.62909375,1961
mamma roma,0.0,0.0,0.0,1962
the lower depths,0.0,0.0,0.0,1957
ruby cairo,0.0,0.0,0.0,1992
night patrol,0.0,0.0,0.0,1984
biggles,112132.0,0.0,0.0,1986
fancy pants,0.0,0.0,0.0,1950
the world of suzie wong,0.0,0.0,0.0,1960
king of the ants,0.0,0.0,0.0,2003
uncle sam,0.0,0.0,0.0,1997
"yesterday, today and tomorrow",0.0,0.0,0.0,1963
la belle noiseuse,0.0,0.0,0.0,1991
la balance,0.0,0.0,0.0,1982
gun crazy,0.0,0.0,0.0,1950
the set-up,0.0,0.0,0.0,1949
unprecedented: the 2000 presidential election,0.0,0.0,0.0,2002
the prime of miss jean brodie,0.0,0.0,0.0,1969
my voyage to italy,0.0,0.0,0.0,1999
the north avenue irregulars,0.0,0.0,0.0,1979
lovers and other strangers,0.0,0.0,0.0,1970
kotch,0.0,0.0,0.0,1971
greyfriars bobby: the true story of a dog,0.0,0.0,0.0,1961
side out,0.0,0.0,0.0,1990
the three lives of thomasina,0.0,0.0,0.0,1963
"no deposit, no return",0.0,0.0,0.0,1976
"the one and only, genuine, original family band",0.0,0.0,0.0,1968
under the lighthouse dancing,0.0,0.0,0.0,1997
this gun for hire,0.0,0.0,0.0,1942
black angel,0.0,0.0,0.0,1946
the big clock,0.0,0.0,0.0,1948
criss cross,0.0,0.0,0.0,1949
the fifth musketeer,0.0,0.0,0.0,1979
evilspeak,0.0,1000000.0,0.0,1981
terror by night,0.0,0.0,0.0,1946
the spy who came in from the cold,0.0,0.0,0.0,1965
sherlock holmes and the secret weapon,0.0,0.0,0.0,1942
the woman in green,0.0,0.0,0.0,1945
the counterfeit traitor,0.0,0.0,0.0,1962
"one, two, three, sun",0.0,0.0,0.0,1993
roadkill,0.0,250000.0,0.0,1989
dressed to kill,0.0,0.0,0.0,1946
bon voyage,0.0,0.0,0.0,2003
the assassination bureau,0.0,0.0,0.0,1969
the manchurian candidate,96105964.0,80000000.0,1.20132455,2004
thunderbirds,28283637.0,57000000.0,0.4962041578947368,2004
the village,256697520.0,60000000.0,4.278292,2004
garden state,26781723.0,2500000.0,10.7126892,2004
early summer,0.0,0.0,0.0,1951
port of shadows,0.0,0.0,0.0,1938
thunderbirds are go,0.0,0.0,0.0,1966
thunderbird 6,0.0,0.0,0.0,1968
castle keep,0.0,0.0,0.0,1969
revengers tragedy,0.0,0.0,0.0,2002
beyond hypothermia,0.0,0.0,0.0,1996
octane,0.0,11500000.0,0.0,2003
ptu,0.0,0.0,0.0,2003
unfinished piece for mechanical piano,0.0,0.0,0.0,1977
the warrior,0.0,0.0,0.0,2001
a funny thing happened on the way to the forum,0.0,0.0,0.0,1966
salesman,0.0,0.0,0.0,1969
collateral,217764291.0,65000000.0,3.350219861538461,2004
little black book,22034832.0,35000000.0,0.6295666285714285,2004
code 46,0.0,7500000.0,0.0,2003
in the soup,256249.0,0.0,0.0,1992
they came to cordura,0.0,0.0,0.0,1959
blue spring,0.0,0.0,0.0,2001
story of women,0.0,0.0,0.0,1988
attack the gas station!,0.0,0.0,0.0,1999
masques,0.0,0.0,0.0,1987
harold & kumar go to white castle,23936908.0,9000000.0,2.6596564444444444,2004
the princess diaries 2: royal engagement,95149435.0,40000000.0,2.378735875,2004
danny deckchair,0.0,0.0,0.0,2003
avp: alien vs. predator,171183863.0,70000000.0,2.445483757142857,2004
yu-gi-oh! the movie,29170410.0,20000000.0,1.4585205,2004
novo,0.0,0.0,0.0,2002
we don't live here anymore,2037545.0,3000000.0,0.6791816666666667,2004
without a paddle,69631118.0,19000000.0,3.6647956842105263,2004
exorcist: the beginning,78000586.0,80000000.0,0.975007325,2004
speedway,0.0,0.0,0.0,1968
the trouble with girls,0.0,0.0,0.0,1969
it happened at the world's fair,0.0,0.0,0.0,1963
double trouble,1600000.0,0.0,0.0,1967
spinout,0.0,0.0,0.0,1966
harum scarum,0.0,0.0,0.0,1965
the spaceman and king arthur,0.0,0.0,0.0,1979
the sting ii,6347072.0,0.0,0.0,1983
if a man answers,0.0,0.0,0.0,1962
cheerleader camp,0.0,0.0,0.0,1988
human resources,0.0,0.0,0.0,1999
bill cosby: himself,0.0,0.0,0.0,1983
dead ringer,0.0,0.0,0.0,1964
benji: off the leash!,0.0,0.0,0.0,2004
anacondas: the hunt for the blood orchid,70992898.0,20000000.0,3.5496449,2004
suspect zero,13000000.0,27000000.0,0.4814814814814814,2004
warriors of heaven and earth,0.0,0.0,0.0,2003
vanity fair,16123851.0,23000000.0,0.701037,2004
the cookout,12.0,16000000.0,7.5e-07,2004
paparazzi,16605763.0,20000000.0,0.83028815,2004
wicker park,13001257.0,30000000.0,0.4333752333333333,2004
triggermen,0.0,500000.0,0.0,2002
alice doesn't live here anymore,0.0,0.0,0.0,1974
the mangler,0.0,0.0,0.0,1995
who's that knocking at my door,0.0,0.0,0.0,1967
seeing other people,0.0,0.0,0.0,2004
past midnight,0.0,0.0,0.0,1991
a million to juan,1221832.0,0.0,0.0,1994
camera buff,0.0,0.0,0.0,1979
no end,0.0,0.0,0.0,1985
highwaymen,371396.0,0.0,0.0,2004
graffiti bridge,0.0,0.0,0.0,1990
i vitelloni,0.0,0.0,0.0,1953
under the cherry moon,10090429.0,0.0,0.0,1986
flipper,0.0,0.0,0.0,1963
smile,0.0,0.0,0.0,1975
lord jim,0.0,0.0,0.0,1965
a small circle of friends,0.0,0.0,0.0,1980
night of the demons,3109904.0,1200000.0,2.5915866666666667,1988
witchboard,0.0,0.0,0.0,1986
roller boogie,0.0,0.0,0.0,1979
lilith,0.0,0.0,0.0,1964
the apple,0.0,0.0,0.0,1980
superbabies: baby geniuses 2,9109322.0,0.0,0.0,2004
cellular,56422687.0,25000000.0,2.25690748,2004
resident evil: apocalypse,129394835.0,45000000.0,2.875440777777778,2004
criminal,0.0,0.0,0.0,2004
evergreen,0.0,0.0,0.0,2004
mr. 3000,21800302.0,30000000.0,0.7266767333333334,2004
sky captain and the world of tomorrow,57958696.0,70000000.0,0.8279813714285714,2004
wimbledon,41512007.0,31000000.0,1.339097,2004
anatomy of hell,0.0,0.0,0.0,2004
head in the clouds,0.0,0.0,0.0,2004
first daughter,0.0,30000000.0,0.0,2004
the forgotten,117575636.0,42000000.0,2.799419904761905,2004
the last shot,0.0,0.0,0.0,2004
a dirty shame,1914166.0,15000000.0,0.1276110666666666,2004
the motorcycle diaries,16756372.0,0.0,0.0,2004
shaun of the dead,30039392.0,4000000.0,7.509848,2004
"come back, little sheba",0.0,0.0,0.0,1952
the black orchid,0.0,0.0,0.0,1958
second chorus,0.0,0.0,0.0,1940
class of nuke 'em high 2: subhumanoid meltdown,0.0,0.0,0.0,1991
murder on the orient express,27634716.0,0.0,0.0,1974
mask,42400000.0,0.0,0.0,1985
alexander's ragtime band,4000000.0,2000000.0,2.0,1938
the boston strangler,0.0,0.0,0.0,1968
the last flight of noah's ark,11000000.0,0.0,0.0,1980
the man with one red shoe,0.0,0.0,0.0,1985
the sentinel,3.0,0.0,0.0,1977
sssssss,0.0,0.0,0.0,1973
whispers in the dark,0.0,0.0,0.0,1992
stealing time,0.0,0.0,0.0,2001
the legacy,0.0,0.0,0.0,1978
the alligator people,0.0,0.0,0.0,1959
hear no evil,0.0,0.0,0.0,1993
basket case 3,0.0,0.0,0.0,1992
basket case 2,0.0,2500000.0,0.0,1990
orca: the killer whale,14717854.0,6000000.0,2.4529756666666667,1977
aka,0.0,0.0,0.0,2002
i married a monster from outer space,0.0,0.0,0.0,1958
the trojan women,0.0,0.0,0.0,1971
robinson crusoe,0.0,350000.0,0.0,1954
hardcore,0.0,0.0,0.0,1979
watermelon man,0.0,0.0,0.0,1970
flashpoint,0.0,0.0,0.0,1984
bug,0.0,0.0,0.0,1975
the terror,0.0,0.0,0.0,1963
jack o,0.0,0.0,0.0,1995
1492: conquest of paradise,7191399.0,47000000.0,0.1530084893617021,1992
cannibal holocaust,0.0,100000.0,0.0,1980
shark tale,367275019.0,75000000.0,4.897000253333333,2004
ladder 49,74541707.0,60000000.0,1.2423617833333334,2004
black cloud,0.0,0.0,0.0,2004
i heart huckabees,0.0,22000000.0,0.0,2004
raise your voice,14867514.0,15000000.0,0.9911676,2004
taxi,36609966.0,25000000.0,1.46439864,2004
around the bend,0.0,0.0,0.0,2004
primer,424760.0,7000.0,60.68,2004
stage beauty,776691.0,0.0,0.0,2004
shall we dance?,170128460.0,50000000.0,3.4025692,2004
team america: world police,50907422.0,32000000.0,1.5908569375,2004
eulogy,0.0,0.0,0.0,2004
p.s.,0.0,0.0,0.0,2004
the country girl,0.0,0.0,0.0,1954
the rose tattoo,0.0,0.0,0.0,1955
epidemic,0.0,0.0,0.0,1987
tess,0.0,0.0,0.0,1979
i wanna hold your hand,0.0,2700000.0,0.0,1978
spinning boris,0.0,0.0,0.0,2003
circle of iron,0.0,0.0,0.0,1978
cannonball,1500000.0,780000.0,1.9230769230769231,1976
the fearless vampire killers,0.0,2000000.0,0.0,1967
black beauty,0.0,0.0,0.0,1971
the five obstructions,0.0,0.0,0.0,2003
born rich,0.0,0.0,0.0,2003
it's alive,0.0,0.0,0.0,1974
the decline of the american empire,0.0,0.0,0.0,1986
bã©bã©'s kids,0.0,0.0,0.0,1992
all i want for christmas,14812000.0,0.0,0.0,1991
life and nothing but,0.0,0.0,0.0,1989
friday night lights,61255921.0,30000000.0,2.0418640333333333,2004
tarnation,1162014.0,218.0,5330.339449541284,2003
the final cut,548039.0,0.0,0.0,2004
hair show,0.0,0.0,0.0,2004
riding the bullet,0.0,5000000.0,0.0,2004
spin,0.0,0.0,0.0,2003
being julia,0.0,0.0,0.0,2004
the dust factory,0.0,0.0,0.0,2004
thã©rã¨se: the story of saint thã©rã¨se of lisieux,0.0,0.0,0.0,2004
surviving christmas,14793624.0,45000000.0,0.3287472,2004
the grudge,183474602.0,10000000.0,18.3474602,2004
alfie,13395939.0,60000000.0,0.22326565,2004
sideways,109502303.0,16000000.0,6.8438939375,2004
the machinist,8203235.0,5000000.0,1.640647,2004
vera drake,0.0,11000000.0,0.0,2004
falling angels,0.0,0.0,0.0,2003
stella street,0.0,0.0,0.0,2004
lightning in a bottle,0.0,0.0,0.0,2004
undertow,143597.0,0.0,0.0,2004
enduring love,0.0,0.0,0.0,2004
saw,103911669.0,1200000.0,86.5930575,2004
ray,124731534.0,40000000.0,3.11828835,2004
birth,0.0,20000000.0,0.0,2004
voices of iraq,0.0,0.0,0.0,2004
the incredibles,631442092.0,92000000.0,6.863501,2004
fade to black,0.0,0.0,0.0,2004
it's all about love,0.0,0.0,0.0,2003
callas forever,0.0,0.0,0.0,2002
the polar express,305875730.0,165000000.0,1.853792303030303,2004
kinsey,0.0,0.0,0.0,2004
seed of chucky,24829644.0,12000000.0,2.069137,2004
after the sunset,61347797.0,60000000.0,1.0224632833333334,2004
bridget jones: the edge of reason,40203020.0,50000000.0,0.8040604,2004
finding neverland,116766556.0,25000000.0,4.67066224,2004
veer-zaara,29385320.0,7000000.0,4.197902857142857,2004
national treasure,347451894.0,100000000.0,3.47451894,2004
bad education,40266982.0,5000000.0,8.0533964,2004
the spongebob squarepants movie,140161792.0,30000000.0,4.672059733333334,2004
fabled,0.0,0.0,0.0,2002
san antonio,0.0,0.0,0.0,1945
alexander,167298192.0,155000000.0,1.0793431741935484,2004
christmas with the kranks,0.0,60000000.0,0.0,2004
guerrilla: the taking of patty hearst,0.0,0.0,0.0,2004
our music,0.0,0.0,0.0,2004
closer,115505027.0,27000000.0,4.277963962962963,2004
i am david,0.0,0.0,0.0,2003
house of flying daggers,92863945.0,0.0,0.0,2004
ocean's twelve,362744280.0,110000000.0,3.2976752727272727,2004
blade: trinity,128905366.0,65000000.0,1.983159476923077,2004
the bellboy,10000000.0,900000.0,11.11111111111111,1960
bush's brain,0.0,0.0,0.0,2004
cinderfella,7100000.0,3000000.0,2.3666666666666667,1960
damn yankees!,0.0,0.0,0.0,1958
the delicate delinquent,0.0,0.0,0.0,1957
the disorderly orderly,0.0,0.0,0.0,1964
the errand boy,0.0,0.0,0.0,1961
the family jewels,0.0,0.0,0.0,1965
the ladies man,0.0,0.0,0.0,1961
the patsy,0.0,0.0,0.0,1964
stateside,174318.0,16000000.0,0.010894875,2004
the stooge,0.0,0.0,0.0,1952
that's entertainment!,0.0,0.0,0.0,1974
"that's entertainment, part ii",0.0,0.0,0.0,1976
that's entertainment! iii,0.0,0.0,0.0,1994
the wackiest ship in the army,0.0,0.0,0.0,1960
alexander the great,0.0,0.0,0.0,1956
conquest of space,0.0,0.0,0.0,1955
d.a.r.y.l.,7840873.0,0.0,0.0,1985
fire in the sky,19724334.0,19885552.0,0.9918927068255384,1993
the garden of allah,0.0,2200000.0,0.0,1936
i'll be seeing you,0.0,0.0,0.0,1944
the invisible man returns,0.0,0.0,0.0,1940
the last minute,0.0,0.0,0.0,2001
love me if you dare,0.0,0.0,0.0,2003
portrait of jennie,0.0,0.0,0.0,1948
ruby gentry,0.0,525000.0,0.0,1952
secret honor,0.0,0.0,0.0,1984
since you went away,0.0,0.0,0.0,1944
a slipping down life,0.0,0.0,0.0,1999
splatter university,0.0,0.0,0.0,1984
twist,0.0,0.0,0.0,2003
control room,2586511.0,0.0,0.0,2004
celsius 41.11: the temperature at which the brain... begins to die,0.0,0.0,0.0,2004
the cheat,137365.0,17311.0,7.935127953324476,1915
dr. jekyll and mr. hyde,0.0,0.0,0.0,1920
the golem: how he came into the world,0.0,0.0,0.0,1920
the last of the mohicans,0.0,0.0,0.0,1920
the idle class,0.0,0.0,0.0,1921
the phantom carriage,0.0,0.0,0.0,1921
destiny,0.0,0.0,0.0,1921
the sheik,0.0,0.0,0.0,1921
hã¤xan,0.0,0.0,0.0,1922
the man from beyond,0.0,0.0,0.0,1922
the hunchback of notre dame,0.0,0.0,0.0,1923
why worry?,0.0,0.0,0.0,1923
he who gets slapped,0.0,172000.0,0.0,1924
the marriage circle,0.0,212000.0,0.0,1924
"sherlock, jr.",0.0,0.0,0.0,1924
the big parade,22000000.0,245000.0,89.79591836734694,1925
the freshman,0.0,0.0,0.0,1925
greed,0.0,546883.0,0.0,1924
the phantom of the opera,0.0,0.0,0.0,1925
the jazz singer,0.0,0.0,0.0,1927
october (ten days that shook the world),0.0,0.0,0.0,1928
old san francisco,0.0,0.0,0.0,1927
the unknown,0.0,217000.0,0.0,1927
pandora's box,0.0,0.0,0.0,1929
the cameraman,0.0,0.0,0.0,1928
the fall of the house of usher,0.0,0.0,0.0,1928
the crowd,0.0,0.0,0.0,1928
the man who laughs,0.0,0.0,0.0,1928
sadie thompson,0.0,0.0,0.0,1928
"steamboat bill, jr.",0.0,0.0,0.0,1928
applause,0.0,0.0,0.0,1930
un chien andalou,0.0,0.0,0.0,1929
little caesar,0.0,0.0,0.0,1931
l'ã‚ge d'or,7940.0,0.0,0.0,1930
the champ,0.0,0.0,0.0,1931
monkey business,0.0,0.0,0.0,1931
night nurse,0.0,0.0,0.0,1931
boudu saved from drowning,0.0,0.0,0.0,1932
doctor x,0.0,0.0,0.0,1932
land without bread,0.0,20000.0,0.0,1933
the old dark house,0.0,0.0,0.0,1932
rasputin and the empress,0.0,0.0,0.0,1932
scarface,600000.0,0.0,0.0,1932
shanghai express,0.0,0.0,0.0,1932
"i was born, but...",0.0,0.0,0.0,1932
vampyr,0.0,0.0,0.0,1932
what price hollywood?,0.0,0.0,0.0,1932
dinner at eight,0.0,0.0,0.0,1933
the ghoul,0.0,0.0,0.0,1933
gold diggers of 1933,0.0,0.0,0.0,1933
island of lost souls,0.0,0.0,0.0,1932
lady for a day,0.0,0.0,0.0,1933
she done him wrong,2200000.0,200000.0,11.0,1933
the son of kong,0.0,250000.0,0.0,1933
the vampire bat,0.0,0.0,0.0,1933
wild boys of the road,0.0,0.0,0.0,1933
l'atalante,0.0,0.0,0.0,1934
the barretts of wimpole street,0.0,0.0,0.0,1934
the black cat,0.0,0.0,0.0,1934
imitation of life,0.0,0.0,0.0,1934
the lawless frontier,0.0,0.0,0.0,1934
the lost patrol,0.0,0.0,0.0,1934
the merry widow,0.0,0.0,0.0,1934
the scarlet pimpernel,0.0,0.0,0.0,1934
toni,0.0,0.0,0.0,1935
bonnie scotland,0.0,0.0,0.0,1935
the informer,950000.0,243000.0,3.909465020576132,1935
mark of the vampire,0.0,305177.0,0.0,1935
the raven,0.0,0.0,0.0,1935
werewolf of london,0.0,0.0,0.0,1935
the crime of monsieur lange,0.0,0.0,0.0,1936
fury,0.0,0.0,0.0,1936
libeled lady,0.0,0.0,0.0,1936
mr. deeds goes to town,0.0,0.0,0.0,1936
the petrified forest,0.0,0.0,0.0,1936
revolt of the zombies,0.0,0.0,0.0,1936
show boat,0.0,0.0,0.0,1936
these three,0.0,0.0,0.0,1936
wife vs. secretary,0.0,0.0,0.0,1936
camille,0.0,0.0,0.0,1936
captains courageous,0.0,1645000.0,0.0,1937
dead end,0.0,300000.0,0.0,1937
double wedding,0.0,0.0,0.0,1937
nothing sacred,0.0,0.0,0.0,1937
the prisoner of zenda,0.0,0.0,0.0,1937
stage door,0.0,0.0,0.0,1937
topper,0.0,500000.0,0.0,1937
the big broadcast of 1938,0.0,0.0,0.0,1938
the dawn patrol,0.0,0.0,0.0,1938
holiday,0.0,0.0,0.0,1938
the shopworn angel,0.0,0.0,0.0,1938
gaslight,0.0,0.0,0.0,1940
intermezzo: a love story,0.0,0.0,0.0,1939
the roaring twenties,0.0,0.0,0.0,1939
wuthering heights,0.0,0.0,0.0,1939
the story of the last chrysanthemum,0.0,0.0,0.0,1939
abe lincoln in illinois,0.0,0.0,0.0,1940
boom town,9172000.0,2000000.0,4.586,1940
brother orchid,0.0,0.0,0.0,1940
"edison, the man",0.0,0.0,0.0,1940
the letter,0.0,0.0,0.0,1940
the sea hawk,0.0,0.0,0.0,1940
ball of fire,0.0,0.0,0.0,1941
the 47 ronin,0.0,0.0,0.0,1941
here comes mr. jordan,0.0,0.0,0.0,1941
in the navy,0.0,0.0,0.0,1941
it started with eve,0.0,0.0,0.0,1941
never give a sucker an even break,0.0,0.0,0.0,1941
that uncertain feeling,0.0,0.0,0.0,1941
across the pacific,0.0,0.0,0.0,1942
all through the night,0.0,0.0,0.0,1941
gentleman jim,0.0,0.0,0.0,1942
the hard way,0.0,0.0,0.0,1943
my favorite blonde,0.0,0.0,0.0,1942
why we fight: prelude to war,0.0,0.0,0.0,1942
random harvest,0.0,0.0,0.0,1942
tales of manhattan,0.0,0.0,0.0,1942
action in the north atlantic,0.0,0.0,0.0,1943
a guy named joe,5363000.0,2627000.0,2.041492196421774,1944
heaven can wait,0.0,0.0,0.0,1943
the heavenly body,0.0,0.0,0.0,1944
the memphis belle: a story of a flying fortress,0.0,0.0,0.0,1944
mr. lucky,0.0,0.0,0.0,1943
thousands cheer,0.0,0.0,0.0,1943
day of wrath,0.0,0.0,0.0,1943
cover girl,0.0,0.0,0.0,1944
the curse of the cat people,0.0,0.0,0.0,1944
henry v,0.0,0.0,0.0,1944
torment,0.0,0.0,0.0,1944
the mask of dimitrios,0.0,0.0,0.0,1944
ministry of fear,0.0,0.0,0.0,1944
the miracle of morganâ€™s creek,0.0,0.0,0.0,1944
mr. skeffington,0.0,0.0,0.0,1944
mrs. parkington,0.0,0.0,0.0,1944
passage to marseille,0.0,0.0,0.0,1944
the white cliffs of dover,0.0,0.0,0.0,1944
the woman in the window,0.0,0.0,0.0,1944
the enchanted cottage,0.0,0.0,0.0,1945
isle of the dead,0.0,0.0,0.0,1945
"ivan the terrible, part i",0.0,0.0,0.0,1945
the southerner,0.0,0.0,0.0,1945
they were expendable,0.0,0.0,0.0,1945
a tree grows in brooklyn,0.0,0.0,0.0,1945
the beast with five fingers,0.0,0.0,0.0,1946
the blue dahlia,0.0,0.0,0.0,1946
the dark mirror,0.0,0.0,0.0,1946
deception,0.0,0.0,0.0,1946
great expectations,0.0,0.0,0.0,1946
humoresque,0.0,0.0,0.0,1946
shoeshine,0.0,0.0,0.0,1946
the stranger,0.0,0.0,0.0,1946
mourning becomes electra,0.0,0.0,0.0,1947
nightmare alley,0.0,0.0,0.0,1947
odd man out,0.0,0.0,0.0,1947
road to rio,0.0,0.0,0.0,1947
the two mrs. carrolls,0.0,0.0,0.0,1947
3 godfathers,2841000.0,1243000.0,2.285599356395817,1948
b.f.'s daughter,0.0,0.0,0.0,1948
the babe ruth story,0.0,0.0,0.0,1948
easter parade,0.0,0.0,0.0,1948
fort apache,3000000.0,2500000.0,1.2,1948
the lady from shanghai,0.0,2300000.0,0.0,1947
letter from an unknown woman,0.0,0.0,0.0,1948
louisiana story,0.0,258.0,0.0,1948
the naked city,0.0,0.0,0.0,1948
the pirate,2956000.0,3700000.0,0.798918918918919,1948
they live by night,0.0,0.0,0.0,1948
the three musketeers,0.0,0.0,0.0,1948
unfaithfully yours,0.0,0.0,0.0,1948
yellow sky,0.0,0.0,0.0,1948
the barkleys of broadway,0.0,0.0,0.0,1949
in the good old summertime,0.0,3400000.0,0.0,1949
a letter to three wives,0.0,0.0,0.0,1949
orpheus,0.0,0.0,0.0,1950
the secret garden,0.0,0.0,0.0,1949
the story of seabiscuit,0.0,700000.0,0.0,1949
annie get your gun,8000000.0,3768785.0,2.122700021359669,1950
les enfants terribles,0.0,0.0,0.0,1950
the gunfighter,0.0,0.0,0.0,1950
king solomon's mines,0.0,0.0,0.0,1950
los olvidados,0.0,0.0,0.0,1950
scandal,0.0,0.0,0.0,1950
summer stock,0.0,0.0,0.0,1950
europe '51,0.0,0.0,0.0,1952
carbine williams,0.0,0.0,0.0,1952
carrie,0.0,0.0,0.0,1952
clash by night,0.0,0.0,0.0,1952
the prisoner of zenda,0.0,0.0,0.0,1952
the life of oharu,0.0,0.0,0.0,1952
son of paleface,0.0,0.0,0.0,1952
abbott and costello meet dr. jekyll and mr. hyde,0.0,0.0,0.0,1953
gun fury,0.0,0.0,0.0,1953
gate of hell,0.0,0.0,0.0,1953
man on a tightrope,0.0,0.0,0.0,1953
the titfield thunderbolt,0.0,0.0,0.0,1953
the belles of st. trinian's,0.0,0.0,0.0,1954
the crucified lovers,0.0,0.0,0.0,1954
french cancan,0.0,0.0,0.0,1954
it should happen to you,0.0,0.0,0.0,1954
"the long, long trailer",0.0,0.0,0.0,1954
magnificent obsession,0.0,0.0,0.0,1954
salt of the earth,0.0,0.0,0.0,1954
samurai i: musashi miyamoto,0.0,0.0,0.0,1954
a star is born,0.0,5019770.0,0.0,1954
three coins in the fountain,0.0,0.0,0.0,1954
the wild one,0.0,0.0,0.0,1953
the cobweb,0.0,0.0,0.0,1955
it's always fair weather,0.0,0.0,0.0,1955
mr. arkadin,0.0,0.0,0.0,1955
night and fog,0.0,0.0,0.0,1955
samurai ii: duel at ichijoji temple,0.0,0.0,0.0,1955
the seven little foys,0.0,0.0,0.0,1955
the unknown soldier,0.0,0.0,0.0,1955
anything goes,0.0,0.0,0.0,1956
the burmese harp,0.0,0.0,0.0,1956
carousel,0.0,0.0,0.0,1956
samurai iii: duel at ganryu island,0.0,0.0,0.0,1956
rodan,0.0,0.0,0.0,1956
barnacle bill,0.0,0.0,0.0,1957
chase a crooked shadow,0.0,0.0,0.0,1958
fiend without a face,0.0,0.0,0.0,1958
jailhouse rock,0.0,0.0,0.0,1957
man of a thousand faces,0.0,0.0,0.0,1957
the spirit of st. louis,0.0,0.0,0.0,1957
the undead,0.0,70000.0,0.0,1957
zero hour!,0.0,0.0,0.0,1957
carve her name with pride,0.0,0.0,0.0,1958
corridors of blood,0.0,146000.0,0.0,1958
giants and toys,0.0,0.0,0.0,1958
the last hurrah,0.0,0.0,0.0,1958
machine-gun kelly,0.0,0.0,0.0,1958
teacher's pet,0.0,0.0,0.0,1958
torpedo run,0.0,0.0,0.0,1958
the vikings,0.0,5000000.0,0.0,1958
al capone,0.0,0.0,0.0,1959
picnic on the grass,0.0,0.0,0.0,1959
invisible invaders,0.0,0.0,0.0,1959
the human condition ii: road to eternity,0.0,0.0,0.0,1959
fires on the plain,0.0,0.0,0.0,1959
north west frontier,0.0,0.0,0.0,1959
the nun's story,12800000.0,3500000.0,3.657142857142857,1959
pickpocket,0.0,0.0,0.0,1959
floating weeds,0.0,0.0,0.0,1959
the young philadelphians,0.0,0.0,0.0,1959
the leech woman,0.0,0.0,0.0,1960
when a woman ascends the stairs,0.0,0.0,0.0,1960
the sundowners,0.0,0.0,0.0,1960
sunrise at campobello,0.0,0.0,0.0,1960
the bad sleep well,0.0,0.0,0.0,1960
bachelor in paradise,0.0,0.0,0.0,1961
the deadly companions,0.0,0.0,0.0,1961
the four horsemen of the apocalypse,0.0,0.0,0.0,1962
the intruder,0.0,0.0,0.0,1962
murder she said,0.0,0.0,0.0,1961
the human condition iii: a soldier's prayer,0.0,0.0,0.0,1961
paris blues,0.0,0.0,0.0,1961
taste of fear,0.0,0.0,0.0,1961
advise & consent,0.0,0.0,0.0,1962
david and lisa,0.0,185000.0,0.0,1962
eegah,3274.0,15000.0,0.2182666666666666,1962
harakiri,0.0,0.0,0.0,1962
the loneliness of the long distance runner,0.0,0.0,0.0,1962
