,title,revenue,budget,return,release_year
8702,invasion of the bee girls,0.0,0.0,0.0,1973
8703,lemora: a child's tale of the supernatural,0.0,0.0,0.0,1973
8704,phase iv,0.0,0.0,0.0,1974
8705,save the tiger,0.0,0.0,0.0,1973
8706,scarecrow,0.0,0.0,0.0,1973
8707,sisters,0.0,500000.0,0.0,1973
8708,the spook who sat by the door,0.0,0.0,0.0,1973
8709,theatre of blood,0.0,0.0,0.0,1973
8710,five fingers of death,0.0,0.0,0.0,1972
8711,turkish delight,0.0,0.0,0.0,1973
8712,walking tall,0.0,0.0,0.0,1973
8713,butley,0.0,0.0,0.0,1974
8714,california split,0.0,0.0,0.0,1974
8715,the cars that ate paris,0.0,0.0,0.0,1974
8716,conrack,0.0,0.0,0.0,1974
8717,the living dead at manchester morgue,0.0,0.0,0.0,1974
8718,emmanuelle,0.0,500000.0,0.0,1974
8719,the phantom of liberty,0.0,0.0,0.0,1974
8720,flesh for frankenstein,0.0,450000.0,0.0,1973
8721,general idi amin dada,0.0,0.0,0.0,1974
8722,gone in 60 seconds,0.0,0.0,0.0,1974
8723,the groove tube,0.0,0.0,0.0,1974
8724,harry and tonto,0.0,0.0,0.0,1974
8725,hearts and minds,30000.0,0.0,0.0,1974
8726,the holy mountain,0.0,0.0,0.0,1973
8727,the little prince,0.0,0.0,0.0,1974
8728,the terminal man,0.0,0.0,0.0,1974
8729,thieves like us,0.0,0.0,0.0,1974
8730,the adventure of sherlock holmes' smarter brother,0.0,0.0,0.0,1975
8731,the adventures of the wilderness family,0.0,0.0,0.0,1975
8732,"cousin, cousine",0.0,0.0,0.0,1975
8733,dolemite,0.0,0.0,0.0,1975
8734,the twelve tasks of asterix,0.0,0.0,0.0,1976
8735,emmanuelle ii,0.0,0.0,0.0,1975
8736,"farewell, my lovely",2000000.0,2500000.0,0.8,1975
8737,the fortune,0.0,0.0,0.0,1975
8738,french connection ii,12484444.0,0.0,0.0,1975
8739,the great waldo pepper,20642922.0,0.0,0.0,1975
8740,the story of adele h,0.0,0.0,0.0,1975
8741,"the irony of fate, or enjoy your bath!",0.0,0.0,0.0,1975
8742,night moves,0.0,0.0,0.0,1975
8743,the passenger,0.0,0.0,0.0,1975
8744,hand of death,0.0,0.0,0.0,1976
8745,sister street fighter,0.0,0.0,0.0,1974
8746,supervixens,0.0,0.0,0.0,1975
8747,trilogy of terror,0.0,0.0,0.0,1975
8748,1900,0.0,9000000.0,0.0,1976
8749,small change,0.0,0.0,0.0,1976
8750,twenty days without war,0.0,0.0,0.0,1977
8751,from noon till three,0.0,0.0,0.0,1976
8752,futureworld,0.0,0.0,0.0,1976
8753,harlan county u.s.a.,0.0,0.0,0.0,1976
8754,hollywood boulevard,0.0,60000.0,0.0,1976
8755,the marquise of o,0.0,0.0,0.0,1976
8756,mistress,0.0,0.0,0.0,1975
8757,the message,0.0,0.0,0.0,1977
8758,the missouri breaks,0.0,0.0,0.0,1976
8759,a slave of love,0.0,0.0,0.0,1976
8760,silver streak,51079064.0,6500000.0,7.858317538461538,1976
8761,up!,0.0,0.0,0.0,1976
8762,who can kill a child?,0.0,0.0,0.0,1976
8763,abba - the movie,0.0,0.0,0.0,1977
8764,demon seed,0.0,0.0,0.0,1977
8765,high anxiety,31063038.0,3400000.0,9.136187647058824,1977
8766,the man who loved women,0.0,0.0,0.0,1977
8767,the hound of the baskervilles,0.0,0.0,0.0,1978
8768,place without limits,0.0,0.0,0.0,1978
8769,"new york, new york",0.0,0.0,0.0,1977
8770,providence,0.0,0.0,0.0,1977
8771,sorcerer,12000000.0,22000000.0,0.5454545454545454,1977
8772,the turning point,0.0,0.0,0.0,1977
8773,the rutles: all you need is cash,0.0,0.0,0.0,1978
8774,brass target,0.0,0.0,0.0,1978
8775,capricorn one,0.0,5000000.0,0.0,1977
8776,the five venoms,0.0,0.0,0.0,1978
8777,gates of heaven,0.0,0.0,0.0,1978
8778,last hurrah for chivalry,0.0,0.0,0.0,1979
8779,harper valley p.t.a.,0.0,0.0,0.0,1978
8780,the hobbit,0.0,3000000.0,0.0,1977
8781,in praise of older women,0.0,0.0,0.0,1978
8782,parts: the clonus horror,0.0,257000.0,0.0,1979
8783,the grapes of death,0.0,0.0,0.0,1978
8784,the adventures of picasso,0.0,0.0,0.0,1978
8785,snake in the eagle's shadow,0.0,0.0,0.0,1978
8786,a wedding,0.0,0.0,0.0,1978
8787,best boy,0.0,0.0,0.0,1979
8788,french fried vacation 2,0.0,0.0,0.0,1979
8789,buffet froid,0.0,0.0,0.0,1979
8790,hair,0.0,11000000.0,0.0,1979
8791,i as in icarus,0.0,0.0,0.0,1979
8792,the in-laws,38200000.0,9000000.0,4.2444444444444445,1979
8793,love at first bite,43885000.0,0.0,0.0,1979
8794,la luna,0.0,0.0,0.0,1979
8795,opening night,0.0,0.0,0.0,1977
8796,quintet,0.0,0.0,0.0,1979
8797,rockers,0.0,0.0,0.0,1978
8798,starting over,0.0,0.0,0.0,1979
8799,children's island,0.0,0.0,0.0,1980
8800,defiance,0.0,0.0,0.0,1980
8801,the hitch hikers guide to the galaxy,0.0,0.0,0.0,1981
8802,genocide,0.0,0.0,0.0,1982
8803,peter-no-tail,955401.0,48740.0,19.601990151826016,1981
8804,treasure of the yankee zephyr,0.0,0.0,0.0,1981
8805,smiley's people,0.0,0.0,0.0,1982
8806,the scarlet pimpernel,0.0,0.0,0.0,1982
8807,bad boys,9190819.0,0.0,0.0,1983
8808,barefoot gen,0.0,0.0,0.0,1983
8809,blue thunder,42313354.0,22000000.0,1.9233342727272729,1983
8810,d.c. cab,0.0,0.0,0.0,1983
8811,the day after,0.0,0.0,0.0,1983
8812,deal of the century,0.0,0.0,0.0,1983
8813,doctor detroit,0.0,0.0,0.0,1983
8814,eddie murphy: delirious,0.0,0.0,0.0,1983
8815,el norte,0.0,0.0,0.0,1983
8816,lianna,0.0,300.0,0.0,1983
8817,"merry christmas, mr. lawrence",0.0,0.0,0.0,1983
8818,the pirates of penzance,694497.0,0.0,0.0,1983
8819,the raiders of atlantis,0.0,0.0,0.0,1983
8820,first name: carmen,0.0,0.0,0.0,1983
8821,rock & rule,0.0,8000000.0,0.0,1983
8822,sugar cane alley,0.0,0.0,0.0,1983
8823,rumble fish,2494480.0,10000000.0,0.249448,1983
8824,the makioka sisters,0.0,0.0,0.0,1983
8825,star 80,6472990.0,0.0,0.0,1983
8826,the star chamber,0.0,0.0,0.0,1983
8827,strange invaders,1362303.0,0.0,0.0,1983
8828,stroker ace,0.0,0.0,0.0,1983
8829,to be or not to be,13030214.0,0.0,0.0,1983
8830,twilight zone: the movie,29450919.0,10000000.0,2.9450919,1983
8831,the fourth man,0.0,0.0,0.0,1983
8832,suburbia,0.0,0.0,0.0,1984
8833,yellowbeard,4300000.0,0.0,0.0,1983
8834,one deadly summer,0.0,0.0,0.0,1983
8835,another country,0.0,0.0,0.0,1984
8836,boy meets girl,0.0,0.0,0.0,1984
8837,choose me,0.0,700000.0,0.0,1984
8838,a christmas carol,0.0,0.0,0.0,1984
8839,cloak & dagger,0.0,0.0,0.0,1984
8840,comfort and joy,0.0,0.0,0.0,1984
8841,dangerous moves,0.0,0.0,0.0,1984
8842,electric dreams,0.0,0.0,0.0,1984
8843,the ewok adventure,0.0,3000000.0,0.0,1985
8844,the hit,0.0,0.0,0.0,1984
8845,the ice pirates,0.0,9000000.0,0.0,1984
8846,irreconcilable differences,12384120.0,0.0,0.0,1984
8847,the last polka,0.0,0.0,0.0,1985
8848,next of kin,0.0,0.0,0.0,1984
8849,full moon in paris,0.0,0.0,0.0,1984
8850,racing with the moon,6045657.0,9000000.0,0.6717396666666666,1984
8851,"silent night, deadly night",0.0,1065000.0,0.0,1984
8852,the times of harvey milk,0.0,0.0,0.0,1984
8853,drunken tai chi,0.0,0.0,0.0,1984
8854,what have i done to deserve this?,706685.0,0.0,0.0,1984
8855,anne of green gables,0.0,0.0,0.0,1985
8856,asterix vs. caesar,0.0,0.0,0.0,1985
8857,barbarian queen,0.0,0.0,0.0,1985
8858,beer,0.0,0.0,0.0,1985
8859,bliss,660537.0,3400000.0,0.1942755882352941,1985
8860,creator,0.0,0.0,0.0,1985
8861,death of a salesman,0.0,0.0,0.0,1985
8862,demons,0.0,1800000.0,0.0,1985
8863,ewoks: the battle for endor,0.0,0.0,0.0,1985
8864,heaven help us,0.0,0.0,0.0,1985
8865,mr. vampire,0.0,0.0,0.0,1985
8866,police story,0.0,0.0,0.0,1985
8867,mishima: a life in four chapters,502758.0,5000000.0,0.1005516,1985
8868,9 deaths of the ninja,0.0,0.0,0.0,1985
8869,peter-no-tail in americat,0.0,0.0,0.0,1985
8870,the quiet earth,0.0,1000000.0,0.0,1985
8871,spies like us,0.0,0.0,0.0,1985
8872,the stuff,0.0,1700000.0,0.0,1985
8873,target,0.0,0.0,0.0,1985
8874,the unknown soldier,0.0,0.0,0.0,1985
8875,vision quest,0.0,0.0,0.0,1985
8876,white nights,42160849.0,0.0,0.0,1985
8877,â€™round midnight,0.0,0.0,0.0,1986
8878,asterix in britain,0.0,0.0,0.0,1986
8879,the best of times,0.0,0.0,0.0,1986
8880,club paradise,12308521.0,15000000.0,0.8205680666666667,1986
8881,dead end drive-in,0.0,0.0,0.0,1986
8882,flodder,0.0,0.0,0.0,1986
8883,ginger and fred,0.0,0.0,0.0,1986
8884,nobody's fool,0.0,0.0,0.0,1986
8885,the sacrifice,300653.0,0.0,0.0,1986
8886,the park is mine,0.0,4500000.0,0.0,1985
8887,sherman's march,0.0,0.0,0.0,1985
8888,solarbabies,1579260.0,25000000.0,0.0631704,1986
8889,a better tomorrow,4469460.0,0.0,0.0,1986
8890,dragons forever,0.0,0.0,0.0,1988
8891,g.i. joe: the movie,0.0,0.0,0.0,1987
8892,hell comes to frogtown,0.0,0.0,0.0,1988
8893,where is my friend's house?,0.0,0.0,0.0,1987
8894,leif,0.0,0.0,0.0,1987
8895,law of desire,0.0,0.0,0.0,1987
8896,malone,0.0,0.0,0.0,1987
8897,pathfinder,0.0,0.0,0.0,1987
8898,prince of darkness,14182492.0,3000000.0,4.727497333333333,1987
8899,a chinese ghost story,0.0,0.0,0.0,1987
8900,street smart,0.0,0.0,0.0,1987
8901,weeds,0.0,0.0,0.0,1987
8902,the whales of august,0.0,0.0,0.0,1987
8903,a better tomorrow ii,0.0,0.0,0.0,1987
8904,ashik kerib,0.0,0.0,0.0,1988
8905,the bourne identity,0.0,0.0,0.0,1988
8906,cannibal women in the avocado jungle of death,0.0,0.0,0.0,1989
8907,cobra verde,0.0,0.0,0.0,1987
8908,comic book confidential,0.0,0.0,0.0,1988
8909,dominick and eugene,0.0,0.0,0.0,1988
8910,jack's back,0.0,0.0,0.0,1988
8911,killer klowns from outer space,0.0,1800000.0,0.0,1988
8912,moonwalker,0.0,22000000.0,0.0,1988
8913,alice,0.0,0.0,0.0,1988
8914,pascali's island,0.0,0.0,0.0,1988
8915,prison,354704.0,1300000.0,0.2728492307692308,1988
8916,split decisions,0.0,0.0,0.0,1988
8917,tales from the gimli hospital,0.0,25000.0,0.0,1988
8918,landscape in the mist,0.0,0.0,0.0,1988
8919,life is a long quiet river,0.0,0.0,0.0,1988
8920,a world apart,0.0,0.0,0.0,1988
8921,common threads: stories from the quilt,0.0,0.0,0.0,1989
8922,kiki's delivery service,18172849.0,6900000.0,2.633746231884058,1989
8923,monsieur hire,0.0,0.0,0.0,1989
8924,moon 44,0.0,0.0,0.0,1990
8925,rikyu,0.0,0.0,0.0,1989
8926,speaking parts,0.0,0.0,0.0,1989
8927,prime suspect,0.0,0.0,0.0,1991
8928,boiling point,0.0,0.0,0.0,1990
8929,almost an angel,0.0,0.0,0.0,1990
8930,black rainbow,0.0,7000000.0,0.0,1989
8931,cry-baby,8266343.0,11000000.0,0.7514857272727272,1990
8932,bullet in the head,0.0,3500000.0,0.0,1990
8933,downtown,2346150.0,0.0,0.0,1990
8934,frankenhooker,205068.0,2500000.0,0.0820272,1990
8935,the garden,0.0,0.0,0.0,1990
8936,ghost dad,24707633.0,0.0,0.0,1990
8937,hard to kill,47410000.0,10000000.0,4.741,1990
8938,havana,9243140.0,40000000.0,0.2310785,1990
8939,shipwrecked,0.0,0.0,0.0,1990
8940,i hired a contract killer,0.0,0.0,0.0,1990
8941,ju dou,0.0,0.0,0.0,1990
8942,the krays,0.0,0.0,0.0,1990
8943,lionheart,24078196.0,6000000.0,4.013032666666667,1990
8944,narrow margin,0.0,0.0,0.0,1990
8945,close-up,0.0,0.0,0.0,1990
8946,nuns on the run,0.0,0.0,0.0,1990
8947,patlabor: the movie,0.0,0.0,0.0,1989
8948,the reflecting skin,0.0,0.0,0.0,1990
8949,riff-raff,295444.0,0.0,0.0,1991
8950,state of grace,0.0,0.0,0.0,1990
8951,auntie danielle,0.0,0.0,0.0,1990
8952,time to kill,0.0,0.0,0.0,1989
8953,"welcome home, roxy carmichael",0.0,0.0,0.0,1990
8954,35 up,0.0,0.0,0.0,1991
8955,days of being wild,141864.0,0.0,0.0,1990
8956,across the tracks,0.0,0.0,0.0,1991
8957,begotten,0.0,33000.0,0.0,1990
8958,life on a string,0.0,0.0,0.0,1991
8959,cadence,0.0,0.0,0.0,1990
8960,closet land,259012.0,4000000.0,0.064753,1991
8961,delusion,0.0,1000000.0,0.0,1991
8962,dollman,0.0,0.0,0.0,1991
8963,dutch,4603929.0,17000000.0,0.2708193529411765,1991
8964,guilty by suspicion,0.0,0.0,0.0,1991
8965,hearts of darkness: a filmmaker's apocalypse,0.0,0.0,0.0,1991
8966,high strung,0.0,300000.0,0.0,1991
8967,homicide,0.0,0.0,0.0,1991
8968,johnny stecchino,0.0,0.0,0.0,1991
8969,a kiss before dying,15429177.0,0.0,0.0,1991
8970,riki-oh: the story of ricky,0.0,0.0,0.0,1991
8971,light sleeper,0.0,5000000.0,0.0,1992
8972,the linguini incident,0.0,0.0,0.0,1991
8973,mannequin two: on the move,3752426.0,13000000.0,0.2886481538461538,1991
8974,only yesterday,0.0,0.0,0.0,1991
8975,once around,0.0,0.0,0.0,1991
8976,other people's money,0.0,0.0,0.0,1991
8977,out for justice,39673161.0,14000000.0,2.833797214285714,1991
8978,prospero's books,1750301.0,0.0,0.0,1991
8979,quigley down under,0.0,0.0,0.0,1990
8980,rubin and ed,0.0,0.0,0.0,1991
8981,shout,3547684.0,0.0,0.0,1991
8982,stinsen brinner... filmen alltsã¥,0.0,0.0,0.0,1991
8983,stone cold,0.0,0.0,0.0,1991
8984,strangers in good company,0.0,0.0,0.0,1990
8985,surviving desire,0.0,0.0,0.0,1992
8986,all the mornings of the world,0.0,0.0,0.0,1991
8987,assassin of the tsar,0.0,0.0,0.0,1991
8988,wild hearts can't be broken,0.0,0.0,0.0,1991
8989,prime suspect 2,0.0,0.0,0.0,1992
8990,aileen wuornos: the selling of a serial killer,0.0,0.0,0.0,1992
8991,barbarian queen ii: the empress strikes back,0.0,0.0,0.0,1992
8992,captain america,0.0,10000000.0,0.0,1990
8993,city hunter,0.0,0.0,0.0,1993
8994,the oak,0.0,3700000.0,0.0,1992
8995,citizen cohn,0.0,0.0,0.0,1992
8996,crossing the bridge,0.0,0.0,0.0,1992
8997,diggstown,4836637.0,17000000.0,0.2845080588235294,1992
8998,innocent blood,0.0,0.0,0.0,1992
8999,johnny suede,0.0,500000.0,0.0,1991
9000,porco rosso,0.0,0.0,0.0,1992
9001,the stolen children,0.0,0.0,0.0,1992
9002,ladybugs,0.0,0.0,0.0,1992
9003,the mambo kings,6742168.0,0.0,0.0,1992
9004,night and the city,0.0,0.0,0.0,1992
9005,the story of qiu ju,0.0,0.0,0.0,1992
9006,shining through,21621000.0,0.0,0.0,1992
9007,sidekicks,0.0,0.0,0.0,1992
9008,tito and me,0.0,0.0,0.0,1992
9009,a heart in winter,1666511.0,0.0,0.0,1992
9010,visions of light,0.0,0.0,0.0,1992
9011,new dragon gate inn,0.0,0.0,0.0,1992
9012,life and nothing more...,0.0,0.0,0.0,1992
9013,house of angels,0.0,0.0,0.0,1992
9014,return to lonesome dove,0.0,0.0,0.0,1993
9015,american ninja 5,0.0,0.0,0.0,1993
9016,the baby of mã¢con,0.0,0.0,0.0,1993
9017,bad boy bubby,0.0,750000.0,0.0,1993
9018,the bride with white hair,0.0,0.0,0.0,1993
9019,barbarians at the gate,0.0,0.0,0.0,1993
9020,calendar,0.0,0.0,0.0,1993
9021,cyborg 2,0.0,5000000.0,0.0,1993
9022,deadly advice,0.0,0.0,0.0,1994
9023,the legend ii,2967668.0,0.0,0.0,1993
9024,fortress,6739141.0,8000000.0,0.842392625,1992
9025,the puppetmaster,0.0,0.0,0.0,1993
9026,josh and s.a.m.,1528163.0,18000000.0,0.0848979444444444,1993
9027,latcho drom,0.0,0.0,0.0,1993
9028,leningrad cowboys meet moses,0.0,0.0,0.0,1994
9029,mr. nanny,0.0,0.0,0.0,1993
9030,the night we never met,1884814.0,0.0,0.0,1993
9031,philadelphia experiment ii,2970.0,5000000.0,0.000594,1993
9032,the positively true adventures of the alleged texas cheerleader murdering mom,0.0,0.0,0.0,1993
9033,the snapper,0.0,0.0,0.0,1993
9034,sonatine,0.0,0.0,0.0,1993
9035,splitting heirs,3200000.0,0.0,0.0,1993
9036,tai-chi master,0.0,0.0,0.0,1993
9037,three of hearts,0.0,0.0,0.0,1993
9038,the stand,0.0,28000000.0,0.0,1994
9039,71 fragments of a chronology of chance,0.0,0.0,0.0,1994
9040,naked killer,0.0,0.0,0.0,1992
9041,dark angel: the ascent,0.0,0.0,0.0,1994
9042,darkman ii: the return of durant,0.0,0.0,0.0,1995
9043,embrace of the vampire,0.0,500000.0,0.0,1995
9044,felidae,0.0,0.0,0.0,1994
9045,floundering,0.0,0.0,0.0,1994
9046,freaked,0.0,0.0,0.0,1993
9047,golden gate,0.0,0.0,0.0,1994
9048,fist of legend,1907743.0,0.0,0.0,1994
9049,paperback romance,0.0,0.0,0.0,1994
9050,macross plus: movie edition,0.0,0.0,0.0,1995
9051,major league ii,30626182.0,0.0,0.0,1994
9052,my father the hero,0.0,0.0,0.0,1994
9053,"take care of your scarf, tatiana",0.0,0.0,0.0,1994
9054,pumpkinhead ii: blood wings,0.0,0.0,0.0,1994
9055,a pure formality,0.0,0.0,0.0,1994
9056,staggered,0.0,0.0,0.0,1994
9057,the defender,0.0,0.0,0.0,1994
9058,the langoliers,0.0,0.0,0.0,1995
9059,blood & donuts,0.0,0.0,0.0,1995
9060,gonin,0.0,0.0,0.0,1995
9061,kivenpyã¶rittã¤jã¤n kylã¤,0.0,0.0,0.0,1995
9062,last of the dogmen,0.0,0.0,0.0,1995
9063,whisper of the heart,0.0,0.0,0.0,1995
9064,the passion of darkly noon,0.0,0.0,0.0,1995
9065,high risk,0.0,0.0,0.0,1995
9066,street fighter ii: the animated movie,0.0,0.0,0.0,1994
9067,trinity and beyond: the atomic bomb movie,0.0,0.0,0.0,1995
9068,tromeo & juliet,0.0,350000.0,0.0,1996
9069,cannibal! the musical,0.0,125000.0,0.0,1993
9070,a summer's tale,0.0,0.0,0.0,1996
9071,fetishes,0.0,0.0,0.0,1996
9072,the god of cookery,0.0,0.0,0.0,1996
9073,jack frost,0.0,0.0,0.0,1997
9074,the hunters,0.0,17500000.0,0.0,1996
9075,drifting clouds,0.0,0.0,0.0,1996
9076,the late shift,0.0,6000000.0,0.0,1996
9077,"pretty village, pretty flame",0.0,0.0,0.0,1996
9078,my man,0.0,0.0,0.0,1996
9079,no way back,0.0,0.0,0.0,1995
9080,no way home,0.0,0.0,0.0,1996
9081,pusher,0.0,0.0,0.0,1996
9082,robinson crusoe,0.0,0.0,0.0,1997
9083,freakin' beautiful world,0.0,0.0,0.0,1997
9084,sgt. kabukiman n.y.p.d.,0.0,0.0,0.0,1991
9085,earth,0.0,0.0,0.0,1996
9086,emma,0.0,0.0,0.0,1996
9087,american perfekt,0.0,0.0,0.0,1997
9088,bikini summer iii: south beach heat,0.0,0.0,0.0,1997
9089,the boxer,0.0,0.0,0.0,1997
9090,the brave,0.0,0.0,0.0,1997
9091,cremaster 5,0.0,0.0,0.0,1997
9092,executive target,0.0,0.0,0.0,1997
9093,face,0.0,0.0,0.0,1997
9094,snow white: a tale of terror,0.0,26000000.0,0.0,1997
9095,gummo,0.0,1300000.0,0.0,1997
9096,hamilton,0.0,0.0,0.0,1998
9097,chicago cab,0.0,0.0,0.0,1997
9098,kiss or kill,0.0,0.0,0.0,1997
9099,destiny,0.0,0.0,0.0,1997
9100,mean guns,0.0,0.0,0.0,1997
9101,men with guns,0.0,0.0,0.0,1997
9102,nirvana,0.0,0.0,0.0,1997
9103,dance with the devil,0.0,0.0,0.0,1997
9104,photographing fairies,0.0,0.0,0.0,1997
9105,postman blues,0.0,0.0,0.0,1997
9106,quicksilver highway,0.0,0.0,0.0,1997
9107,the swindle,0.0,0.0,0.0,1997
9108,safe house,0.0,0.0,0.0,1998
9109,"sick: the life and death of bob flanagan, supermasochist",116806.0,0.0,0.0,1997
9110,the lion king 2: simba's pride,0.0,0.0,0.0,1998
9111,wishful thinking,0.0,0.0,0.0,1996
9112,from the earth to the moon,0.0,0.0,0.0,1998
9113,beowulf,1531251.0,20000000.0,0.07656255,1999
9114,from dusk till dawn 3: the hangman's daughter,0.0,5000000.0,0.0,1999
9115,the interview,0.0,0.0,0.0,1998
9116,rko 281,0.0,0.0,0.0,1999
9117,from dusk till dawn 2: texas blood money,0.0,5000000.0,0.0,1999
9118,"torrente, the dumb arm of the law",0.0,0.0,0.0,1998
9119,koko flanel,0.0,0.0,0.0,1990
9120,bruno,0.0,10000000.0,0.0,2000
9121,dead man's curve,0.0,1000000.0,0.0,1998
9122,fudoh: the new generation,0.0,0.0,0.0,1996
9123,gia,0.0,0.0,0.0,1998
9124,thursday,0.0,0.0,0.0,1998
9125,sophie's world,0.0,0.0,0.0,1999
9126,wavelength,0.0,0.0,0.0,1967
9127,who am i?,0.0,0.0,0.0,1998
9128,the kingdom ii,0.0,0.0,0.0,1997
9129,merlin,0.0,0.0,0.0,1998
9130,rogue trader,0.0,0.0,0.0,1999
9131,breast men,0.0,0.0,0.0,1997
9132,a murder of crows,0.0,0.0,0.0,1999
9133,"bang, boom, bang",0.0,2888030.0,0.0,1999
9134,batman & mr. freeze: subzero,0.0,0.0,0.0,1998
9135,the pentagon wars,0.0,0.0,0.0,1998
9136,a place called chiapas,229000.0,891000.0,0.2570145903479237,1998
9137,two hands,0.0,0.0,0.0,1999
9138,brave new world,0.0,0.0,0.0,1998
9139,addams family reunion,0.0,0.0,0.0,1998
9140,thick as thieves,0.0,0.0,0.0,1999
9141,set me free,0.0,0.0,0.0,1999
9142,claire dolan,0.0,0.0,0.0,1998
9143,jigoku,0.0,0.0,0.0,1960
9144,the smashing pumpkins: vieuphoria,0.0,0.0,0.0,1994
9145,the class trip,0.0,0.0,0.0,1998
9146,flowers of shanghai,0.0,0.0,0.0,1998
9147,the hole,0.0,0.0,0.0,1998
9148,of freaks and men,0.0,0.0,0.0,1998
9149,das merkwã¼rdige verhalten geschlechtsreifer groãÿstã¤dter zur paarungszeit,0.0,0.0,0.0,1998
9150,purgatory,0.0,0.0,0.0,1999
9151,juha,0.0,1000000.0,0.0,1999
9152,lady snowblood,0.0,0.0,0.0,1973
9153,the tough ones,0.0,1143000.0,0.0,1999
9154,takedown,0.0,0.0,0.0,2000
9155,bleeder,0.0,0.0,0.0,1999
9156,dil se..,13000000.0,5200000.0,2.5,1998
9157,the bodyguard,0.0,0.0,0.0,1973
9158,vidocq,0.0,0.0,0.0,2001
9159,molokai: the story of father damien,0.0,0.0,0.0,2002
9160,le samouraã¯,39481.0,0.0,0.0,1967
9161,candyman: day of the dead,0.0,0.0,0.0,1999
9162,the 4th floor,0.0,0.0,0.0,1999
9163,a long hot summer,0.0,0.0,0.0,1999
9164,the batman superman movie: world's finest,0.0,0.0,0.0,1998
9165,the end of evangelion,20000000.0,0.0,0.0,1997
9166,the life of aleksis kivi,0.0,0.0,0.0,2002
9167,he died with a felafel in his hand,0.0,0.0,0.0,2001
9168,kuch kuch hota hai,15306000.0,1530000.0,10.003921568627453,1998
9169,document of the dead,0.0,0.0,0.0,1985
9170,venus beauty institute,0.0,0.0,0.0,1999
9171,cherry falls,0.0,0.0,0.0,2000
9172,freeway ii: confessions of a trickbaby,0.0,0.0,0.0,1999
9173,joseph and the amazing technicolor dreamcoat,0.0,0.0,0.0,1999
9174,style wars,0.0,0.0,0.0,1983
9175,in july,0.0,0.0,0.0,2000
9176,joan of arc,0.0,20000000.0,0.0,1999
9177,kirikou and the sorceress,0.0,0.0,0.0,1998
9178,after the rain,0.0,3800000.0,0.0,1999
9179,the prophecy 3: the ascent,0.0,0.0,0.0,2000
9180,taxi 2,60726164.0,0.0,0.0,2000
9181,pups,0.0,0.0,0.0,1999
9182,peculiarities of the national fishing,0.0,0.0,0.0,1998
9183,cut,0.0,0.0,0.0,2000
9184,kadosh,0.0,0.0,0.0,1999
9185,essex boys,0.0,0.0,0.0,2000
9186,picking up the pieces,0.0,0.0,0.0,2000
9187,badding,0.0,0.0,0.0,2000
9188,the wedding waltz,0.0,0.0,0.0,1988
9189,meeting people is easy,0.0,0.0,0.0,1998
9190,cruel intentions 2,0.0,0.0,0.0,2000
9191,adrenaline drive,0.0,0.0,0.0,1999
9192,humanitã©,0.0,0.0,0.0,1999
9193,beautiful joe,0.0,0.0,0.0,2000
9194,the underground comedy movie,0.0,0.0,0.0,1999
9195,the shrink is in,0.0,6000000.0,0.0,2001
9196,charisma,0.0,0.0,0.0,1999
9197,guest house paradiso,0.0,0.0,0.0,1999
9198,swimming,0.0,0.0,0.0,2000
9199,if these walls could talk 2,0.0,0.0,0.0,2000
9200,the trumpet of the swan,100202.0,0.0,0.0,2001
9201,the 10th kingdom,0.0,0.0,0.0,2000
9202,an extremely goofy movie,0.0,0.0,0.0,2000
9203,the wind will carry us,0.0,0.0,0.0,1999
9204,water drops on burning rocks,0.0,0.0,0.0,2000
9205,the tracker,0.0,0.0,0.0,2002
9206,2046,19271312.0,12000000.0,1.6059426666666667,2004
9207,bruiser,0.0,5000000.0,0.0,2000
9208,taboo,0.0,0.0,0.0,2002
9209,crane world,0.0,0.0,0.0,1999
9210,cremaster 2,0.0,0.0,0.0,1999
9211,running out of time,0.0,0.0,0.0,1999
9212,the wog boy,0.0,0.0,0.0,2000
9213,century of the dragon,0.0,0.0,0.0,1999
9214,chasing sleep,0.0,0.0,0.0,2000
9215,the stepdaughter,0.0,0.0,0.0,2000
9216,possible worlds,0.0,0.0,0.0,2000
9217,the nameless,0.0,0.0,0.0,1999
9218,the debt,0.0,0.0,0.0,1999
9219,female prisoner #701: scorpion,0.0,0.0,0.0,1972
9220,female prisoner scorpion: jailhouse 41,0.0,0.0,0.0,1972
9221,bartleby,0.0,0.0,0.0,2001
9222,night of the day of the dawn of the son of the bride part 2: in shocking 2-d,0.0,0.0,0.0,1991
