,belongs_to_collection,title,revenue
5095,road to collection,Road to Utopia,0.0
5096,road to collection,Road to Zanzibar,0.0
5097,,Split Second,5.0
5098,tales of the four seasons,A Tale of Springtime,0.0
5099,,Taps,35856053.0
5100,,Return of the Secaucus Seven,0.0
5101,,Rude Boy,0.0
5102,,Running Scared,0.0
5103,,Seems Like Old Times,43995918.0
5104,,Serial,0.0
5105,,The Young Master,0.0
5106,,Shogun Assassin,0.0
5107,,Simon,0.0
5108,smokey and the bandit collection,Smokey and the Bandit II,66132626.0
5109,smokey and the bandit collection,Smokey and the Bandit,126737428.0
5110,smokey and the bandit collection,Smokey and the Bandit Part 3,5678950.0
5111,,Spetters,0.0
5112,,Stir Crazy,101300000.0
5113,sã¤llskapsresorna,SÃ¤llskapsresan - eller finns det svenskt kaffe pÃ¥ grisfesten?,5010362.0
5114,,Teheran '43,0.0
5115,,Tender Cousins,0.0
5116,blade collection,Blade II,155010032.0
5117,,Sorority Boys,0.0
5118,,Stolen Summer,0.0
5119,,In The Winter Dark,0.0
5120,,George Washington,0.0
5121,,Homicidal,0.0
5122,,Life Is to Whistle,0.0
5123,,The Light at the Edge of the World,0.0
5124,,Mr. Sardonicus,0.0
5125,,Strait-Jacket,0.0
5126,,Clockstoppers,38793283.0
5127,,Death to Smoochy,0.0
5128,,Panic Room,196397415.0
5129,,The Rookie,75597042.0
5130,,No Such Thing,0.0
5131,,The Piano Teacher,9801375.0
5132,,Teddy Bears' Picnic,28149.0
5133,,30 YEARS TO LIFE,0.0
5134,,Time Out,0.0
5135,,Very Annie Mary,46352.0
5136,,Bar Girls,0.0
5137,,Boxcar Bertha,0.0
5138,,Crimes of Passion,0.0
5139,,The Evil That Men Do,0.0
5140,,Fraternity Vacation,3333306.0
5141,,Impromptu,0.0
5142,,Salmonberries,0.0
5143,,The Wrong Guys,0.0
5144,,High Crimes,63781810.0
5145,national lampoonâ€™s van wilder collection,National Lampoonâ€™s Van Wilder,38275483.0
5146,,Crush,0.0
5147,,Lucky Break,0.0
5148,,Les DestinÃ©es sentimentales,0.0
5149,,"After Dark, My Sweet",0.0
5150,,The Atomic Cafe,0.0
5151,,Body and Soul,0.0
5152,,First Men in the Moon,0.0
5153,,Rashomon,96568.0
5154,slap shot collection,Slap Shot,28000000.0
5155,,Changing Lanes,94935764.0
5156,,Frailty,13110448.0
5157,,New Best Friend,0.0
5158,,The Sweetest Thing,68696770.0
5159,,The Cat's Meow,3646994.0
5160,,Human Nature,705308.0
5161,my big fat greek wedding collection,My Big Fat Greek Wedding,368744044.0
5162,,3:10 to Yuma,0.0
5163,,Bite the Bullet,0.0
5164,,Breakout,16000000.0
5165,,Joe Versus the Volcano,39404261.0
5166,war trilogy,"Rome, Open City",0.0
5167,killer tomatoes! collection,Return of the Killer Tomatoes!,0.0
5168,horror high collection,Return to Horror High,0.0
5169,,Taking Care of Business,0.0
5170,3 men collection,Three Men and a Baby,0.0
5171,3 men collection,Three Men and a Little Lady,0.0
5172,,Transylvania 6-5000,0.0
5173,,The Watcher in the Woods,5000000.0
5174,,Murder by Numbers,56714147.0
5175,the scorpion king collection,The Scorpion King,165333180.0
5176,,Behind the Sun,0.0
5177,,Chelsea Walls,0.0
5178,,Enigma,15705007.0
5179,,Girls Can't Swim,0.0
5180,,Joshua,1347988.0
5181,,Nine Queens,0.0
5182,,Spooky House,0.0
5183,,The Triumph of Love,0.0
5184,,World Traveler,0.0
5185,friday the 13th collection,Jason X,16951798.0
5186,,Life or Something Like It,16872671.0
5187,,Dogtown and Z-Boys,0.0
5188,,"Frank McKlusky, C.I.",0.0
5189,,In Praise of Love,0.0
5190,,Rain,0.0
5191,,Salton Sea,676698.0
5192,,Some Body,0.0
5193,,Vulgar,14904.0
5194,,The Aviator,1304192.0
5195,,Bob le Flambeur,0.0
5196,,Cadillac Man,27575086.0
5197,,The Coca-Cola Kid,0.0
5198,,Cuba,0.0
5199,,Delirious,5546827.0
5200,,Full Moon in Blue Water,0.0
5201,,Husbands and Wives,0.0
5202,,Joe,19319254.0
5203,,Lenny,0.0
5204,,Nomads,0.0
5205,,The Temp,0.0
5206,,Thief of Hearts,10364904.0
5207,,Triumph of the Spirit,0.0
5208,wild orchid collection,Wild Orchid,0.0
5209,,Deuces Wild,0.0
5210,,Hollywood Ending,0.0
5211,spider-man collection,Spider-Man,821708551.0
5212,,The Mystic Masseur,0.0
5213,,Warm Water Under a Red Bridge,0.0
5214,,The Big Sleep,0.0
5215,,Butterflies Are Free,0.0
5216,,Cactus Flower,0.0
5217,,The Cassandra Crossing,0.0
5218,,The Giant Spider Invasion,0.0
5219,,Iron Will,0.0
5220,,Mountains of the Moon,0.0
5221,,Rambling Rose,6266621.0
5222,,The Survivors,0.0
5223,white fang collection,White Fang,34793160.0
5224,white fang collection,White Fang 2: Myth of the White Wolf,0.0
5225,,The New Guy,0.0
5226,,Unfaithful,119137784.0
5227,,The Lady and the Duke,0.0
5228,,Whore,1008404.0
5229,,My Beautiful Laundrette,2451545.0
5230,,Ballad of a Soldier,0.0
5231,,Big Bad Mama,0.0
5232,,Big Bad Mama II,0.0
5233,,Beyond the Darkness,0.0
5234,,Calamity Jane,0.0
5235,,The Cranes Are Flying,0.0
5236,,Devil Doll,0.0
5237,,The Harvey Girls,0.0
5238,,The Lady in Red,0.0
5239,,About a Boy,129000000.0
5240,star wars collection,Star Wars: Episode II - Attack of the Clones,649398328.0
5241,,The Believer,416925.0
5242,,The Importance of Being Earnest,0.0
5243,,The Charge of the Light Brigade,0.0
5244,philo & clyde collection,Every Which Way But Loose,85.0
5245,,The Hound of the Baskervilles,0.0
5246,,I Want to Live!,0.0
5247,,The Last Waltz,321952.0
5248,,The Pride and the Passion,0.0
5249,,Enough,51801187.0
5250,,Insomnia,113714830.0
5251,,Spirit: Stallion of the Cimarron,122563539.0
5252,,CQ,0.0
5253,,Thirteen Conversations About One Thing,0.0
5254,,Bus Stop,0.0
5255,,Cowboy,0.0
5256,,Don't Bother to Knock,0.0
5257,,The Gambler,0.0
5258,,Let's Make Love,0.0
5259,,Monkey Business,2000000.0
5260,,Requiem for a Heavyweight,0.0
5261,,River of No Return,0.0
5262,the jack ryan collection,The Sum of All Fears,193000000.0
5263,,Undercover Brother,41604473.0
5264,,The Diaries of Vaslav Nijinsky,0.0
5265,,The Sleepy Time Gal,0.0
5266,,84 Charing Cross Road,0.0
5267,,Dakota,0.0
5268,,The Desert Rats,0.0
5269,,Season's Beatings,0.0
5270,,Nora,0.0
5271,,Rapid Fire,14356479.0
5272,,Silent Running,0.0
5273,,Summer Holiday,0.0
5274,,The Villain,0.0
5275,,Zombie Holocaust,0.0
5276,,Bad Company,65977295.0
5277,,Divine Secrets of the Ya-Ya Sisterhood,0.0
5278,,Cherish,0.0
5279,,Atanarjuat: The Fast Runner,3786801.0
5280,the bourne collection,The Bourne Identity,214034224.0
5281,scooby-doo collection,Scooby-Doo,275650703.0
5282,,Windtalkers,77628265.0
5283,,The Dangerous Lives of Altar Boys,0.0
5284,,The Emperor's New Clothes,0.0
5285,,Gangster No. 1,0.0
5286,,Harvard Man,0.0
5287,,Dark Blue World,0.0
5288,,Bad Company,0.0
5289,,Caveman,0.0
5290,cheech & chong collection,Cheech & Chong's The Corsican Brothers,0.0
5291,,5 Card Stud,0.0
5292,,For a Lost Soldier,0.0
5293,,Goin' South,0.0
5294,,Hero and the Terror,0.0
5295,,Silver Bullet,0.0
5296,,"Sorry, Wrong Number",0.0
5297,,Hombre,12000000.0
5298,,The Horse's Mouth,0.0
5299,,The Manhattan Project,3900000.0
5300,,Men at Work,0.0
5301,,S.O.B.,0.0
5302,,She Wore a Yellow Ribbon,5400000.0
5303,,Traces of Red,3206713.0
5304,,V.I. Warshawski,0.0
5305,,Juwanna Mann,0.0
5306,lilo & stitch collection,Lilo & Stitch,145771527.0
5307,,Minority Report,358372926.0
5308,,Rabbit-Proof Fence,0.0
5309,,Sunshine State,0.0
5310,,Hey Arnold! The Movie,0.0
5311,,Mr. Deeds,171269535.0
5312,,Lovely & Amazing,4186931.0
5313,,Pumpkin,0.0
5314,look who's talking collection,Look Who's Talking Now!,0.0
5315,,Lost in Yonkers,0.0
5316,,Mo' Money,0.0
5317,,The Object of Beauty,0.0
5318,,Wagons East!,0.0
5319,,Zebrahead,0.0
5320,like mike collection,Like Mike,0.0
5321,men in black collection,Men in Black II,441818803.0
5322,,The Powerpuff Girls Movie,11411644.0
5323,,Me Without You,0.0
5324,,The Crocodile Hunter: Collision Course,33082548.0
5325,,Reign of Fire,43061982.0
5326,,Road to Perdition,181001478.0
5327,,All About Lily Chou-Chou,0.0
5328,,My Wife Is an Actress,0.0
5329,,Never Again,0.0
5330,,20 Million Miles to Earth,0.0
5331,,Grand Theft Auto,0.0
5332,,The Importance of Being Earnest,0.0
5333,,Perfect,12918858.0
5334,,1776,0.0
5335,,Fox and His Friends,0.0
5336,,The Legend of Boggy Creek,22000000.0
5337,,Z,83305.0
5338,halloween collection,Halloween: Resurrection,37664855.0
5339,,Sex and Lucia,2628241.0
5340,,Eight Legged Freaks,0.0
5341,,K-19: The Widowmaker,35168966.0
5342,stuart little collection,Stuart Little 2,169956806.0
5343,austin powers collection,Austin Powers in Goldmember,296655431.0
5344,,The Country Bears,0.0
5345,,The Kid Stays in the Picture,1434436.0
5346,,Happy Times,240093.0
5347,,Tadpole,2891288.0
5348,,Who Is Cletis Tout?,0.0
5349,,Harry and Walter Go To New York,0.0
5350,,The Merchant of Four Seasons,0.0
5351,,Nosferatu the Vampyre,0.0
5352,,The Big Bus,0.0
5353,,The Eddy Duchin Story,0.0
5354,,Fathom,0.0
5355,our man flint collection,In Like Flint,0.0
5356,,La Terra Trema,0.0
5357,the modesty blaise collection,Modesty Blaise,0.0
5358,,Ossessione,0.0
5359,our man flint collection,Our Man Flint,0.0
5360,,Red Beard,0.0
5361,,Robin and Marian,0.0
5362,,Top Secret!,20458340.0
5363,,The Master of Disguise,0.0
5364,,Signs,408247917.0
5365,,The Last Kiss,0.0
5366,spy kids collection,Spy Kids 2: The Island of Lost Dreams,119723358.0
5367,,The Good Girl,16856124.0
5368,,Blood Work,26199517.0
5369,xxx collection,xXx,277448382.0
5370,,24 Hour Party People,0.0
5371,,Biggie and Tupac,0.0
5372,,The ChÃ¢teau,0.0
5373,,Trois 2: Pandora's Box,0.0
5374,,Secret Ballot,0.0
5375,,Martin Lawrence Live: Runteldat,19184015.0
5376,,Lan Yu,0.0
5377,living trilogy,Songs from the Second Floor,0.0
5378,,Read My Lips,0.0
5379,,Merci pour le Chocolat,0.0
5380,,Beau Pere,0.0
5381,,Change of Habit,0.0
5382,,A Matter of Taste,0.0
5383,,The Principal,0.0
5384,,Rollerball,30000000.0
5385,,The Adventures of Pluto Nash,7103973.0
5386,blue crush collection,Blue Crush,51842679.0
5387,,Mostly Martha,0.0
5388,,The Isle,21075.0
5389,,Possession,10113733.0
5390,,One Hour Photo,52223306.0
5391,,Serving Sara,16930185.0
5392,,S1m0ne,19576023.0
5393,undisputed collection,Undisputed,12398628.0
5394,,Amy's Orgasm,0.0
5395,,Children on Their Birthdays,0.0
5396,,Hush!,0.0
5397,,How I Killed My Father,0.0
5398,,Hybrid,0.0
5399,,Satin Rouge,0.0
5400,care bears collection,The Care Bears Movie,0.0
5401,care bears collection,Care Bears Movie II: A New Generation,0.0
5402,,Clash of the Titans,41092328.0
5403,hot shots! collection,Hot Shots!,181096164.0
5404,,Nightmare City,0.0
5405,,The Swarm,0.0
5406,,Time After Time,0.0
5407,,The Unearthly,0.0
5408,976-evil collection,976-EVIL,2955917.0
5409,,Camilla,250993.0
5410,,Down and Out in Beverly Hills,62134225.0
5411,,Flaming Star,0.0
5412,,Love Me Tender,9000000.0
5413,,The Return of the Vampire,0.0
5414,frankenstein (hammer series),The Revenge of Frankenstein,0.0
5415,stakeout collection,Stakeout,0.0
5416,,Wild in the Country,0.0
5417,,Wolfen,10626725.0
5418,,FearDotCom,18902015.0
5419,,Slap Her... She's French,0.0
5420,,Love and a Bullet,0.0
5421,,Mad Love,0.0
5422,,Ã€ Nous la LibertÃ©,0.0
5423,,True Colors,0.0
5424,,Snipes,70569.0
5425,,City By The Sea,22433915.0
5426,,Swimfan,34411240.0
5427,,Heartbreak Hospital,0.0
5428,,The Incubus,0.0
5429,,Johnny Dangerously,0.0
5430,,The Last House on the Left,0.0
5431,,Thesis,2647055.0
5432,,The Pinochet Case,0.0
5433,barbershop collection,Barbershop,75781642.0
5434,,Stealing Harvard,0.0
5435,the transporter collection,The Transporter,43928932.0
5436,,Betty Fisher and Other Stories,0.0
5437,,The Children of the Century,0.0
5438,,Igby Goes Down,4777465.0
5439,,Quitting,0.0
5440,,Aspen Extreme,8041049.0
5441,,Betsy's Wedding,19740070.0
5442,,Captain Ron,22518097.0
5443,,The Devil Bat,0.0
5444,ernest collection,Ernest Goes to Jail,0.0
5445,ernest collection,Ernest Scared Stupid,0.0
5446,,The Gypsy Moths,0.0
5447,the hills have eyes (original) collection,The Hills Have Eyes Part II,0.0
5448,the hills have eyes (original) collection,The Hills Have Eyes,25000000.0
5449,,Indian Summer,0.0
5450,,The Mack,0.0
5451,,Monkey Trouble,16453258.0
5452,,Monster in the Closet,0.0
5453,,No Way to Treat a Lady,0.0
5454,,Shock Waves,0.0
5455,,Spaced Invaders,15369573.0
5456,,Suburban Commando,0.0
5457,,Surf Ninjas,4916135.0
5458,,Tabu,0.0
5459,,The Wanderers,23000000.0
5460,,The Yearling,0.0
5461,,The Ladykillers,0.0
5462,,The Lavender Hill Mob,0.0
5463,,The Man in the White Suit,0.0
5464,,Ratcatcher,0.0
5465,,Society,0.0
5466,,Son of the Bride,0.0
5467,,The Experiment,0.0
5468,,Ballistic: Ecks vs. Sever,19924033.0
5469,,The Banger Sisters,0.0
5470,,The Four Feathers,29882645.0
5471,,Trapped,6916869.0
5472,,8 Women,0.0
5473,,His Secret Life,215339.0
5474,,Invincible,0.0
5475,,The Mesmerist,0.0
5476,,Secretary,9304609.0
5477,,Spirited Away,274925095.0
5478,,The Trials of Henry Kissinger,0.0
5479,,Sweet Home Alabama,180622424.0
5480,,The Tuxedo,0.0
5481,,Charly,0.0
5482,,Crazy As Hell,0.0
5483,,Just a Kiss,0.0
5484,,Moonlight Mile,10011050.0
5485,,Shanghai Ghetto,0.0
5486,,Skins,249204.0
5487,,Wasabi,0.0
5488,,Jonah: A VeggieTales Movie,0.0
5489,the hannibal lecter anthology,Red Dragon,209196298.0
5490,,Between Strangers,0.0
5491,,Bloody Sunday,773228.0
5492,"heaven, hell and purgatory collection",Heaven,0.0
5493,,Pipe Dream,0.0
5494,,The Man from Elysian Fields,0.0
5495,,Welcome to Collinwood,0.0
5496,,Flirting,2415396.0
5497,godzilla (showa) collection,Mothra vs. Godzilla,0.0
5498,godzilla (showa) collection,Godzilla's Revenge,0.0
5499,godzilla (showa) collection,"Godzilla, King of the Monsters!",0.0
5500,,The Moderns,0.0
5501,,The Onion Field,0.0
5502,qatsi collection,Powaqqatsi,589244.0
5503,,The Pride of the Yankees,0.0
5504,the last picture show collection,Texasville,0.0
5505,,Valmont,1132112.0
5506,ernest collection,Ernest Goes to Africa,0.0
5507,ernest collection,Ernest In The Army,0.0
5508,dracula (hammer series),Horror of Dracula,0.0
5509,,Strange Brew,0.0
5510,,The Incredible Mr. Limpet,0.0
5511,,Claire of the Moon,799674.0
5512,django - original films,Django,17277.0
5513,django - original films,Django Strikes Again,0.0
5514,,The Fan,0.0
5515,,Festival in Cannes,299171.0
5516,,Flashback,6488144.0
5517,,Hanky Panky,0.0
5518,,The Rocking Horse Winner,0.0
5519,,Seance on a Wet Afternoon,0.0
5520,,Shamus,0.0
5521,,The Wrong Guy,0.0
5522,,Below,605562.0
5523,,Brown Sugar,27362712.0
5524,,Knockaround Guys,12000000.0
5525,,The Rules of Attraction,0.0
5526,,Tuck Everlasting,19158074.0
5527,,White Oleander,0.0
5528,,Bowling for Columbine,35564473.0
5529,,Comedian,2744253.0
5530,,On Guard,0.0
5531,pokã©mon collection,PokÃ©mon 4Ever: Celebi - Voice of the Forest,28023563.0
5532,,Punch-Drunk Love,17000000.0
5533,,Safe Conduct,0.0
5534,,Swept Away,598645.0
5535,,The Young Unknowns,0.0
5536,,Abandon,10719357.0
5537,,The 51st State,14.0
5538,the ring collection,The Ring,249348933.0
5539,,Auto Focus,2062066.0
5540,,Fidel: The Untold Story,0.0
5541,,The Grey Zone,0.0
5542,,Hansel & Gretel,100477.0
5543,qatsi collection,Naqoyqatsi,13308.0
5544,,Real Women Have Curves,0.0
5545,,Russian Ark,6723732.0
5546,,Take Care of My Cat,0.0
5547,,Tully,0.0
5548,,Billy Bathgate,0.0
5549,,Grave of the Fireflies,0.0
5550,friday the 13th collection,Jason Goes to Hell: The Final Friday,15938065.0
5551,,The Mechanic,0.0
5552,saturday night fever collection,Saturday Night Fever,237113184.0
5553,saturday night fever collection,Staying Alive,64892670.0
5554,,To the Devil a Daughter,0.0
5555,,Urban Cowboy,0.0
5556,,Terror Train,0.0
5557,,Times Square,0.0
5558,,Tom Horn,0.0
5559,,The Pumaman,0.0
5560,,Up the Academy,0.0
5561,,When Time Ran Out...,3763988.0
5562,,Wholly Moses,14155617.0
5563,,Without Warning,0.0
5564,,Xanadu,22471595.0
5565,,...All the Marbles,0.0
5566,,Absence of Malice,40716963.0
5567,,All Night Long,10000000.0
5568,,The Amateur,6892098.0
5569,,Banana Joe,0.0
5570,,Marianne and Juliane,0.0
5571,,Blow Out,12000000.0
5572,,The Boogens,0.0
5573,,Buddy Buddy,0.0
5574,,The Burning,0.0
5575,,Butterfly,0.0
5576,,Cannibal Ferox,0.0
5577,,Carbon Copy,9566593.0
5578,,Charlie Chan and the Curse of the Dragon Queen,0.0
5579,,A Friend Is a Treasure,0.0
5580,,The Chosen,0.0
5581,,Knock on Wood,0.0
5582,,Continental Divide,15578237.0
5583,,The Creature Wasn't Nice,0.0
5584,man of marble/iron collection,Man of Iron,0.0
5585,,Dead & Buried,216166.0
5586,,Deadly Blessing,0.0
5587,,Death Hunt,0.0
5588,,Endless Love,32492674.0
5589,enter the ninja collection,Enter the Ninja,0.0
5590,,The Entity,13277558.0
5591,,Eye of the Needle,18000000.0
5592,,Eyewitness,0.0
5593,faces of death collection,Faces of Death II,0.0
5594,faces of death collection,Faces of Death,0.0
5595,faces of death collection,Faces of Death III,0.0
5596,faces of death collection,Faces of Death IV,0.0
5597,faces of death collection,Faces of Death VI,0.0
5598,faces of death collection,Faces of Death: Fact or Fiction?,0.0
5599,,The Woman Next Door,0.0
5600,,First Monday in October,0.0
5601,,"Fort Apache, the Bronx",0.0
5602,,Four Friends,0.0
5603,,The Four Seasons,0.0
5604,,Galaxy of Terror,0.0
5605,,Gallipoli,11740000.0
5606,,The Inquisitor,0.0
5607,,Ghost Story,0.0
5608,,Going Ape!,0.0
5609,,Goodbye Pork Pie,1400000.0
5610,,Gregory's Girl,0.0
5611,gã¶ta kanal collection,Who Pulled the Plug?,0.0
5612,,The Hand,566736.0
5613,,Happy Birthday to Me,0.0
5614,,Heartbeeps,2154696.0
5615,,Historien om Kim Skov,0.0
5616,,Inseminoid,0.0
5617,,"Ladies and Gentlemen, the Fabulous Stains",0.0
5618,,Lady Chatterley's Lover,0.0
5619,,The Legend of the Lone Ranger,2945600.0
5620,,Lili Marleen,0.0
5621,the brd collection,Lola,0.0
5622,,Looker,0.0
5623,,"The Looney, Looney, Looney Bugs Bunny Movie",0.0
5624,,Madman,0.0
5625,,Teddy Bear,0.0
5626,,Modern Problems,0.0
5627,,Modern Romance,0.0
5628,,Ms .45,0.0
5629,my bloody valentine collection,My Bloody Valentine,0.0
5630,,My Dinner with AndrÃ©,0.0
5631,,Neighbors,29916207.0
5632,,Night of the Zombies,0.0
5633,,The Night the Lights Went Out in Georgia,0.0
5634,,Only When I Laugh,0.0
5635,,Pennies from Heaven,9171289.0
5636,,Pieces,1198346.0
5637,piranha collection,Piranha Part Two: The Spawning,0.0
5638,,Polyester,0.0
5639,,Private Lessons,26279000.0
5640,,The Professional,0.0
5641,,Derrida,0.0
5642,,Ghost Ship,68349884.0
5643,jackass collection,Jackass: The Movie,64282312.0
5644,,Paid in Full,3090862.0
5645,,The Truth About Charlie,0.0
5646,,All or Nothing,0.0
5647,,All The Queen's Men,23000.0
5648,,Food of Love,0.0
5649,,Frida,56298474.0
5650,,Roger Dodger,1260761.0
5651,,Time Changer,0.0
5652,,Beau Travail,0.0
5653,,The Big Knife,0.0
5654,james bond collection,Casino Royale,41744718.0
5655,,The Company of Wolves,0.0
5656,,Escanaba in da Moonlight,0.0
5657,,Exodus,21750000.0
5658,,How to Murder Your Wife,0.0
5659,,"The Russians Are Coming, The Russians Are Coming",0.0
5660,,The World of Henry Orient,0.0
5661,,I Spy,33561137.0
5662,the santa clause collection,The Santa Clause 2,172855065.0
5663,,Besotted,0.0
5664,,Blackboards,0.0
5665,,Love in the Time of Money,0.0
5666,,The Weight of Water,109130.0
5667,,Femme Fatale,16838910.0
5668,,8 Mile,215000000.0
5669,,Etoiles: Dancers of the Paris Opera Ballet,0.0
5670,,Far from Heaven,29027914.0
5671,,God Is Great and I'm Not,0.0
5672,,The Rising Place,0.0
5673,half past dead collection,Half Past Dead,0.0
5674,harry potter collection,Harry Potter and the Chamber of Secrets,876688482.0
5675,,Ararat,0.0
5676,,The Crime of Padre Amaro,0.0
5677,,Interview with the Assassin,0.0
5678,,Standing in the Shadows of Motown,0.0
5679,,The Way Home,0.0
5680,,Mutant Action,0.0
5681,,Eyes of an Angel,0.0
5682,,Liberty Stands Still,0.0
5683,,The Life and Death of Colonel Blimp,0.0
5684,,Rio Grande,0.0
5685,,The Young Americans,0.0
5686,,Blackrock,0.0
5687,,Men with Brooms,4245870.0
5688,,Mysterious Island,0.0
5689,,Soul Assassin,0.0
5690,left behind collection,Left Behind II: Tribulation Force,0.0
5691,,Dog Soldiers,0.0
5692,,Fingers,0.0
5693,,"Good Evening, Mr. Wallenberg",0.0
5694,,Houseboat,0.0
5695,,Legion of the Dead,0.0
5696,,Madame Bovary,1942423.0
5697,"pagnol, childhood's memories",My Father's Glory,0.0
5698,"pagnol, childhood's memories",My Mother's Castle,0.0
5699,the blue lagoon collection,Return to the Blue Lagoon,2807854.0
5700,,Too Beautiful for You,0.0
5701,,Toy Soldiers,15073942.0
5702,,The Prowler,0.0
5703,,The Pursuit of D.B. Cooper,0.0
5704,,Raggedy Man,0.0
5705,,Ragtime,0.0
5706,,Rich and Famous,0.0
5707,,Ricomincio da tre,0.0
5708,,Roadgames,100000.0
5709,,Rollover,10217873.0
5710,,Saturday the 14th,0.0
5711,scanners collection,Scanners,14225876.0
5712,,Sharky's Machine,35610100.0
5713,rocky horror collection,Shock Treatment,0.0
5714,,Do You Remember Dolly Bell?,0.0
5715,,So Fine,0.0
5716,,Cabbage Soup,0.0
5717,,Southern Comfort,0.0
